product_id,category_id,name,base_price,stock_qty,created_at
435,4,Misc Item 435,112.14,242,2025-04-04T20:45:32
436,3,Home Decor Item 436,127.09,167,2025-04-18T09:49:32
437,4,Misc Item 437,449.63,213,2025-11-05T05:27:53
438,2,Electronic Item 438,200.19,414,2024-12-06T03:21:19
439,1,Fashion Item 439,377.77,354,2025-05-02T22:59:09
440,1,Fashion Item 440,499.48,8,2025-03-26T19:49:28
441,4,Misc Item 441,374.91,12,2025-04-08T14:02:17
442,1,Fashion Item 442,436.42,320,2025-04-03T07:51:42
443,2,Electronic Item 443,346.92,271,2025-11-10T20:07:29
444,2,Electronic Item 444,398.27,403,2024-12-12T03:58:32
445,2,Electronic Item 445,455.45,186,2025-11-01T02:52:59
446,2,Electronic Item 446,185.96,89,2024-12-30T10:34:42
447,1,Fashion Item 447,170.79,276,2025-09-29T07:17:33
448,3,Home Decor Item 448,381.64,164,2025-05-30T21:11:20
449,1,Fashion Item 449,175.89,248,2025-03-15T11:44:50
450,2,Electronic Item 450,187.23,344,2024-12-08T04:32:02
451,1,Fashion Item 451,449.48,147,2025-10-19T02:56:29
452,3,Home Decor Item 452,250.68,447,2025-08-14T11:57:56
453,4,Misc Item 453,273.01,67,2025-03-29T18:18:01
454,3,Home Decor Item 454,15.63,96,2025-10-26T06:07:15
455,2,Electronic Item 455,174.68,330,2025-06-12T13:13:23
456,2,Electronic Item 456,285.79,459,2025-06-24T00:40:14
457,2,Electronic Item 457,147.63,432,2025-11-03T01:31:20
458,4,Misc Item 458,311.22,82,2024-11-27T11:25:58
459,4,Misc Item 459,420.47,354,2024-12-21T01:20:06
460,1,Fashion Item 460,496.92,294,2025-09-23T14:52:15
461,1,Fashion Item 461,355.03,340,2025-06-17T18:24:15
462,2,Electronic Item 462,85.49,154,2025-09-26T06:00:57
463,4,Misc Item 463,464.27,79,2025-11-24T11:02:19
464,2,Electronic Item 464,148.46,483,2025-02-07T01:34:05
465,3,Home Decor Item 465,450.59,71,2024-12-14T10:51:48
466,2,Electronic Item 466,50.78,28,2025-01-19T07:34:25
467,1,Fashion Item 467,468.15,142,2025-08-19T06:06:08
468,3,Home Decor Item 468,479.02,499,2025-03-09T16:33:46
469,4,Misc Item 469,183.73,75,2025-04-22T17:27:55
470,1,Fashion Item 470,175.74,157,2025-04-12T10:29:48
471,3,Home Decor Item 471,210.73,226,2025-07-03T00:57:35
472,3,Home Decor Item 472,210.03,427,2025-01-30T09:09:11
473,4,Misc Item 473,265.02,171,2025-10-24T09:25:02
474,1,Fashion Item 474,321.21,139,2025-04-29T00:33:20
475,1,Fashion Item 475,416.98,148,2025-02-16T13:03:41
476,3,Home Decor Item 476,155.44,286,2025-04-03T22:44:55
477,1,Fashion Item 477,322.07,325,2025-03-31T02:24:07
478,2,Electronic Item 478,345.48,125,2025-11-13T02:34:39
479,2,Electronic Item 479,184.07,246,2025-02-10T15:02:47
480,4,Misc Item 480,410.05,191,2025-03-09T09:58:43
481,1,Fashion Item 481,33.96,163,2025-04-05T01:59:24
482,1,Fashion Item 482,212.66,466,2025-05-29T05:08:58
483,2,Electronic Item 483,384.39,93,2025-10-09T09:07:23
484,4,Misc Item 484,414.28,350,2025-06-25T21:02:23
485,2,Electronic Item 485,179.06,73,2025-11-21T01:56:13
486,3,Home Decor Item 486,208.94,471,2025-09-05T03:11:39
487,3,Home Decor Item 487,281.53,353,2025-03-02T11:33:01
488,2,Electronic Item 488,458.44,59,2025-09-21T06:17:26
489,3,Home Decor Item 489,73.81,226,2025-01-25T11:52:37
490,1,Fashion Item 490,408.21,113,2025-09-23T01:44:24
491,1,Fashion Item 491,490.65,217,2024-12-09T02:51:20
492,3,Home Decor Item 492,26.05,55,2025-11-10T12:13:41
493,1,Fashion Item 493,154.31,5,2025-10-09T02:24:58
494,1,Fashion Item 494,179.01,46,2025-09-13T20:49:27
495,1,Fashion Item 495,252.81,373,2025-01-17T22:07:07
496,1,Fashion Item 496,291.18,7,2025-03-01T23:01:21
497,4,Misc Item 497,270.88,498,2025-10-07T23:07:52
498,3,Home Decor Item 498,96.64,344,2025-10-04T00:20:19
499,1,Fashion Item 499,117.64,57,2025-06-20T02:25:21
500,2,Electronic Item 500,183.82,147,2025-02-15T05:26:41
501,1,Fashion Item 501,145.39,307,2025-06-20T14:45:33
502,1,Fashion Item 502,428.41,96,2025-10-22T13:36:16
503,4,Misc Item 503,248.37,53,2025-05-08T14:58:26
504,1,Fashion Item 504,203.31,302,2025-10-06T00:46:49
505,1,Fashion Item 505,299.51,206,2025-09-25T22:26:41
506,1,Fashion Item 506,358.18,297,2025-01-27T20:59:04
507,3,Home Decor Item 507,475.32,248,2025-03-10T20:46:09
508,1,Fashion Item 508,251.15,321,2025-09-20T05:50:28
509,3,Home Decor Item 509,251.58,13,2025-08-27T16:59:31
510,2,Electronic Item 510,52.69,39,2024-12-23T11:59:33
511,1,Fashion Item 511,251.46,258,2025-07-16T11:10:25
512,4,Misc Item 512,20.64,220,2025-09-27T16:57:20
513,4,Misc Item 513,224.07,18,2025-11-11T00:29:01
514,2,Electronic Item 514,71.57,366,2025-05-11T13:10:32
515,2,Electronic Item 515,279.12,276,2025-02-07T13:49:03
516,2,Electronic Item 516,198.74,253,2025-01-28T17:10:05
517,1,Fashion Item 517,297.28,65,2025-05-23T18:13:16
518,2,Electronic Item 518,216.93,182,2025-04-30T18:08:02
519,1,Fashion Item 519,325.8,303,2025-10-15T04:32:18
520,1,Fashion Item 520,271.52,19,2025-04-05T06:58:29
521,1,Fashion Item 521,349.5,301,2025-11-15T19:23:57
522,1,Fashion Item 522,53.37,250,2025-10-06T23:25:35
523,1,Fashion Item 523,153.26,496,2025-04-17T23:34:39
524,3,Home Decor Item 524,270.24,147,2025-07-15T05:11:33
525,2,Electronic Item 525,479.18,367,2025-02-04T03:28:27
526,2,Electronic Item 526,267.88,218,2025-08-11T18:16:40
527,2,Electronic Item 527,153.45,339,2025-02-23T19:30:52
528,1,Fashion Item 528,260.11,343,2025-02-20T00:20:52
529,2,Electronic Item 529,110.41,492,2025-04-01T21:10:05
530,4,Misc Item 530,364.67,30,2025-03-04T23:37:04
531,1,Fashion Item 531,79.48,350,2025-06-26T15:04:16
532,2,Electronic Item 532,423.75,136,2025-07-03T07:24:05
533,1,Fashion Item 533,123.05,76,2025-08-21T05:54:52
534,2,Electronic Item 534,282.11,223,2025-04-24T07:22:10
535,1,Fashion Item 535,19.43,404,2025-07-07T06:56:30
536,4,Misc Item 536,245.49,10,2025-10-30T03:52:03
537,4,Misc Item 537,450.78,208,2025-05-24T06:59:13
538,4,Misc Item 538,363.5,71,2025-07-30T02:50:52
539,2,Electronic Item 539,49.67,307,2025-09-25T19:30:44
540,3,Home Decor Item 540,373.26,478,2025-04-24T22:59:09
541,2,Electronic Item 541,130.88,301,2025-10-29T13:04:11
542,1,Fashion Item 542,214.77,349,2025-07-23T20:48:40
543,3,Home Decor Item 543,411.58,10,2024-12-31T08:51:58
544,3,Home Decor Item 544,395.46,122,2025-07-20T10:47:56
545,4,Misc Item 545,344.2,273,2025-07-28T14:48:57
546,4,Misc Item 546,199.52,500,2025-07-19T19:58:05
547,1,Fashion Item 547,430.41,82,2025-04-16T07:56:11
548,3,Home Decor Item 548,140.65,41,2025-03-20T13:46:17
549,3,Home Decor Item 549,439.0,419,2025-10-07T01:05:07
550,2,Electronic Item 550,365.97,280,2025-06-12T14:25:14
551,2,Electronic Item 551,316.93,405,2025-01-03T01:58:06
552,2,Electronic Item 552,160.29,42,2025-10-02T01:10:37
553,3,Home Decor Item 553,424.25,351,2025-04-30T19:17:39
554,1,Fashion Item 554,345.3,423,2025-06-12T20:39:48
555,2,Electronic Item 555,199.78,193,2025-02-07T22:45:00
556,2,Electronic Item 556,315.18,464,2025-10-12T14:05:13
557,1,Fashion Item 557,310.91,307,2025-07-17T01:29:21
558,4,Misc Item 558,63.09,367,2025-03-02T15:04:46
559,1,Fashion Item 559,358.21,97,2025-07-13T20:26:20
560,2,Electronic Item 560,107.27,110,2025-07-06T00:01:43
561,3,Home Decor Item 561,19.24,499,2025-07-15T22:20:58
562,2,Electronic Item 562,325.38,43,2025-11-21T13:51:06
563,3,Home Decor Item 563,358.1,362,2025-04-24T09:10:48
564,1,Fashion Item 564,465.88,241,2025-05-29T08:50:45
565,1,Fashion Item 565,254.75,195,2025-06-25T16:33:10
566,2,Electronic Item 566,133.84,257,2025-03-19T18:34:27
567,1,Fashion Item 567,267.56,72,2025-07-17T02:40:09
568,2,Electronic Item 568,486.82,143,2025-05-26T15:15:51
569,3,Home Decor Item 569,463.72,264,2025-06-19T15:03:26
570,3,Home Decor Item 570,79.88,436,2024-12-25T07:44:36
571,1,Fashion Item 571,95.65,240,2025-07-17T00:58:06
572,4,Misc Item 572,463.97,20,2025-04-14T17:56:34
573,2,Electronic Item 573,423.69,443,2025-09-13T02:25:16
574,4,Misc Item 574,94.42,86,2025-03-11T20:59:28
575,2,Electronic Item 575,287.54,213,2025-10-18T21:57:39
576,4,Misc Item 576,17.85,348,2024-12-14T02:28:54
577,2,Electronic Item 577,475.85,428,2025-06-15T01:19:28
578,3,Home Decor Item 578,331.47,232,2025-01-09T21:07:03
579,3,Home Decor Item 579,475.69,166,2025-02-09T02:12:53
580,1,Fashion Item 580,32.49,36,2025-02-19T08:59:40
581,1,Fashion Item 581,123.84,394,2025-05-07T03:40:33
582,1,Fashion Item 582,390.85,145,2024-12-30T07:06:34
583,2,Electronic Item 583,219.02,412,2025-06-21T08:57:00
584,1,Fashion Item 584,186.89,102,2025-03-21T14:42:18
585,2,Electronic Item 585,214.42,387,2025-04-24T17:30:58
586,2,Electronic Item 586,25.02,174,2025-04-03T22:45:33
587,2,Electronic Item 587,264.72,148,2025-04-01T14:59:58
588,1,Fashion Item 588,68.26,462,2025-06-26T21:52:12
589,2,Electronic Item 589,277.74,469,2025-11-03T12:13:49
590,2,Electronic Item 590,235.0,368,2025-02-08T21:41:52
591,1,Fashion Item 591,254.21,58,2024-12-23T14:04:13
592,3,Home Decor Item 592,27.4,213,2024-12-01T20:05:10
593,2,Electronic Item 593,136.21,494,2025-08-23T23:14:18
594,1,Fashion Item 594,338.34,222,2025-02-27T06:16:15
595,1,Fashion Item 595,329.62,235,2024-12-07T16:10:27
596,1,Fashion Item 596,407.5,315,2025-05-26T16:32:30
597,1,Fashion Item 597,99.45,417,2025-11-19T00:04:13
598,2,Electronic Item 598,326.62,223,2025-01-10T11:18:50
599,3,Home Decor Item 599,78.34,216,2025-11-16T02:40:59
600,4,Misc Item 600,238.39,440,2025-04-10T09:36:57
601,1,Fashion Item 601,415.58,200,2025-10-31T18:46:05
602,4,Misc Item 602,425.07,377,2025-02-03T09:13:46
603,2,Electronic Item 603,245.62,302,2025-01-17T13:09:33
604,2,Electronic Item 604,213.89,161,2025-02-17T04:36:39
605,4,Misc Item 605,62.89,318,2024-12-31T18:17:52
606,1,Fashion Item 606,147.57,98,2025-03-31T18:24:15
607,2,Electronic Item 607,344.06,471,2025-01-22T07:00:15
608,3,Home Decor Item 608,198.23,213,2024-12-17T07:09:59
609,2,Electronic Item 609,144.82,383,2025-10-13T13:20:30
610,1,Fashion Item 610,248.63,406,2025-04-28T12:56:50
611,2,Electronic Item 611,499.63,183,2025-07-16T17:55:25
612,1,Fashion Item 612,36.51,220,2025-09-29T08:26:18
613,2,Electronic Item 613,496.86,401,2025-05-30T05:13:26
614,4,Misc Item 614,437.48,309,2024-12-20T03:07:53
615,3,Home Decor Item 615,481.51,386,2025-10-02T03:04:04
616,3,Home Decor Item 616,25.77,53,2025-09-02T07:59:18
617,1,Fashion Item 617,149.6,226,2025-03-12T12:46:38
618,1,Fashion Item 618,73.2,434,2025-08-15T14:56:09
619,1,Fashion Item 619,405.53,174,2025-07-03T12:32:09
620,2,Electronic Item 620,378.65,184,2025-01-08T21:59:12
621,3,Home Decor Item 621,73.31,219,2025-04-29T16:01:15
622,4,Misc Item 622,224.08,394,2025-11-21T12:05:14
623,1,Fashion Item 623,203.82,395,2025-09-03T15:07:09
624,3,Home Decor Item 624,322.53,462,2025-02-06T04:49:06
625,2,Electronic Item 625,443.46,358,2025-02-16T19:50:35
626,3,Home Decor Item 626,450.6,312,2025-09-12T16:12:59
627,3,Home Decor Item 627,444.4,400,2024-12-29T16:11:44
628,1,Fashion Item 628,170.57,371,2025-09-23T11:58:24
629,1,Fashion Item 629,278.13,266,2025-06-05T07:46:43
630,4,Misc Item 630,272.27,132,2025-07-26T19:51:25
631,3,Home Decor Item 631,421.58,132,2025-01-09T12:26:45
632,2,Electronic Item 632,288.36,2,2025-04-08T18:34:53
633,2,Electronic Item 633,447.7,321,2024-12-21T11:30:24
634,1,Fashion Item 634,393.47,366,2025-02-07T01:49:37
635,1,Fashion Item 635,260.64,98,2025-05-26T14:22:56
636,3,Home Decor Item 636,45.56,31,2025-04-24T02:11:16
637,3,Home Decor Item 637,204.36,286,2025-03-06T16:32:59
638,4,Misc Item 638,346.06,485,2025-03-21T15:44:37
639,2,Electronic Item 639,244.96,234,2025-09-21T12:14:19
640,2,Electronic Item 640,21.14,80,2025-02-13T17:28:34
641,1,Fashion Item 641,187.95,148,2025-11-06T11:53:22
642,1,Fashion Item 642,190.36,150,2025-03-24T05:54:16
643,1,Fashion Item 643,447.66,455,2025-07-04T23:04:27
644,1,Fashion Item 644,276.03,34,2025-11-04T15:43:11
645,2,Electronic Item 645,450.64,400,2025-05-17T13:37:14
646,2,Electronic Item 646,382.03,341,2025-04-12T01:29:56
647,3,Home Decor Item 647,207.77,119,2025-05-08T18:34:50
648,3,Home Decor Item 648,324.73,443,2025-09-04T06:01:12
649,2,Electronic Item 649,66.27,286,2025-10-14T23:55:02
650,4,Misc Item 650,263.27,384,2025-03-28T12:37:22
651,3,Home Decor Item 651,268.27,492,2025-11-17T20:54:44
652,1,Fashion Item 652,269.1,164,2025-05-05T09:28:56
653,1,Fashion Item 653,94.35,12,2025-03-01T19:22:04
654,1,Fashion Item 654,54.17,86,2025-07-04T01:40:45
655,1,Fashion Item 655,476.32,347,2025-09-02T04:46:42
656,1,Fashion Item 656,33.96,199,2025-10-07T19:16:15
657,1,Fashion Item 657,471.08,460,2025-09-27T05:02:04
658,2,Electronic Item 658,377.43,197,2025-09-29T21:07:07
659,2,Electronic Item 659,37.4,14,2025-05-02T07:51:24
660,2,Electronic Item 660,295.16,51,2025-07-23T10:43:37
661,2,Electronic Item 661,46.53,325,2025-03-15T23:30:56
662,4,Misc Item 662,392.1,275,2025-04-24T10:42:39
663,1,Fashion Item 663,235.0,424,2025-01-13T20:23:31
664,4,Misc Item 664,243.68,306,2025-07-21T17:04:56
665,2,Electronic Item 665,257.61,23,2025-09-05T11:28:39
666,2,Electronic Item 666,65.87,71,2025-02-15T20:44:54
667,2,Electronic Item 667,402.02,452,2024-12-12T18:26:54
668,1,Fashion Item 668,332.83,164,2025-06-05T23:15:17
669,1,Fashion Item 669,347.46,330,2025-11-25T08:45:29
670,3,Home Decor Item 670,209.52,458,2024-12-05T13:07:12
671,2,Electronic Item 671,446.82,417,2024-12-18T14:42:53
672,3,Home Decor Item 672,182.19,90,2024-12-06T06:36:58
673,2,Electronic Item 673,114.65,10,2025-07-06T17:53:43
674,2,Electronic Item 674,405.17,113,2025-07-30T12:56:39
675,2,Electronic Item 675,353.5,310,2025-08-12T06:39:48
676,1,Fashion Item 676,142.29,256,2025-03-20T00:42:59
677,1,Fashion Item 677,68.48,33,2025-09-22T21:28:14
678,4,Misc Item 678,365.8,140,2025-08-21T06:04:53
679,1,Fashion Item 679,216.42,344,2024-12-30T05:02:06
680,1,Fashion Item 680,341.69,238,2025-03-18T17:45:45
681,4,Misc Item 681,116.15,142,2025-04-25T11:32:19
682,1,Fashion Item 682,101.33,41,2025-02-08T05:59:58
683,4,Misc Item 683,458.91,100,2025-09-03T18:56:11
684,2,Electronic Item 684,52.88,245,2025-04-20T06:02:55
685,1,Fashion Item 685,122.99,174,2025-10-30T18:46:39
686,4,Misc Item 686,389.0,317,2025-04-17T03:26:24
687,1,Fashion Item 687,35.04,17,2025-05-17T19:31:01
688,1,Fashion Item 688,402.18,28,2025-06-25T08:41:13
689,3,Home Decor Item 689,281.83,150,2025-05-15T16:17:54
690,4,Misc Item 690,394.8,319,2025-11-21T14:24:54
691,3,Home Decor Item 691,440.57,317,2025-10-06T18:33:29
692,2,Electronic Item 692,167.46,98,2025-10-03T03:11:04
693,2,Electronic Item 693,421.19,463,2025-02-07T02:20:11
694,2,Electronic Item 694,363.69,227,2025-08-23T22:04:13
695,1,Fashion Item 695,294.34,262,2024-12-28T17:53:53
696,1,Fashion Item 696,157.79,175,2025-06-30T17:29:40
697,1,Fashion Item 697,256.02,427,2025-02-14T04:56:06
698,4,Misc Item 698,322.07,103,2025-10-22T18:29:16
699,3,Home Decor Item 699,491.05,307,2024-12-07T18:52:00
700,2,Electronic Item 700,212.25,83,2025-10-04T14:22:57
701,4,Misc Item 701,321.19,354,2025-08-01T13:56:14
702,2,Electronic Item 702,385.33,417,2025-06-10T17:14:12
703,3,Home Decor Item 703,8.33,5,2025-10-20T17:53:35
704,2,Electronic Item 704,317.51,467,2025-05-27T05:19:29
705,1,Fashion Item 705,113.38,134,2025-08-29T18:33:03
706,1,Fashion Item 706,92.16,134,2025-10-07T06:09:32
707,1,Fashion Item 707,109.07,233,2025-07-27T17:27:54
708,4,Misc Item 708,488.67,319,2025-04-19T04:32:34
709,4,Misc Item 709,69.74,97,2025-08-20T11:32:00
710,1,Fashion Item 710,217.62,325,2025-07-25T05:14:29
711,4,Misc Item 711,150.62,76,2025-06-12T21:55:26
712,4,Misc Item 712,426.49,495,2025-01-31T13:07:11
713,3,Home Decor Item 713,396.54,314,2025-10-25T00:49:38
714,2,Electronic Item 714,234.81,164,2024-11-27T17:18:38
715,3,Home Decor Item 715,249.92,137,2025-02-02T16:19:31
716,1,Fashion Item 716,447.97,231,2025-07-29T16:30:32
717,4,Misc Item 717,287.83,478,2025-05-19T21:39:22
718,3,Home Decor Item 718,151.05,265,2025-05-30T22:32:34
719,2,Electronic Item 719,236.44,209,2025-05-22T12:48:30
720,1,Fashion Item 720,223.64,135,2025-01-01T04:09:37
721,3,Home Decor Item 721,258.83,329,2025-10-17T20:51:32
722,2,Electronic Item 722,275.28,170,2025-08-18T18:56:09
723,3,Home Decor Item 723,99.37,309,2025-09-17T11:08:55
724,1,Fashion Item 724,176.58,206,2025-05-03T09:48:28
725,4,Misc Item 725,117.65,370,2025-08-11T13:38:58
726,3,Home Decor Item 726,233.39,405,2025-10-14T19:31:28
727,1,Fashion Item 727,227.74,285,2025-11-11T17:16:51
728,1,Fashion Item 728,370.21,255,2024-12-24T18:00:37
729,2,Electronic Item 729,377.55,390,2024-12-08T11:20:59
730,1,Fashion Item 730,393.75,472,2025-09-17T01:19:39
731,4,Misc Item 731,106.08,200,2025-10-25T11:27:47
732,2,Electronic Item 732,167.78,492,2025-04-09T07:39:28
733,1,Fashion Item 733,278.69,16,2024-12-09T08:57:19
734,1,Fashion Item 734,456.12,197,2025-07-04T23:25:37
735,2,Electronic Item 735,187.48,5,2025-08-31T19:01:33
736,4,Misc Item 736,68.92,214,2025-03-28T04:25:11
737,1,Fashion Item 737,106.81,221,2024-11-28T13:38:13
738,2,Electronic Item 738,253.73,350,2025-04-06T20:53:41
739,2,Electronic Item 739,413.17,309,2025-07-23T11:46:38
740,2,Electronic Item 740,290.19,377,2025-10-11T20:26:26
741,2,Electronic Item 741,412.6,435,2025-08-29T15:48:42
742,3,Home Decor Item 742,231.62,466,2024-12-25T00:14:39
743,1,Fashion Item 743,435.92,140,2025-01-09T11:20:41
744,3,Home Decor Item 744,362.59,111,2025-03-19T15:56:56
745,1,Fashion Item 745,57.09,392,2025-06-13T15:59:31
746,1,Fashion Item 746,27.09,13,2025-10-20T07:39:46
747,3,Home Decor Item 747,428.61,203,2025-11-08T06:31:56
748,1,Fashion Item 748,375.59,248,2025-04-05T04:26:20
749,3,Home Decor Item 749,221.67,241,2025-07-08T01:02:53
750,1,Fashion Item 750,66.45,379,2025-05-11T00:47:24
751,3,Home Decor Item 751,80.98,183,2025-08-27T23:02:04
752,2,Electronic Item 752,28.64,325,2025-03-04T07:35:05
753,2,Electronic Item 753,301.11,24,2025-05-17T23:34:41
754,1,Fashion Item 754,12.94,14,2025-11-19T18:38:57
755,1,Fashion Item 755,441.73,408,2024-12-22T00:48:39
756,2,Electronic Item 756,408.73,165,2025-02-12T08:06:09
757,4,Misc Item 757,200.56,219,2025-09-26T22:27:41
758,2,Electronic Item 758,90.94,205,2024-12-27T19:24:33
759,2,Electronic Item 759,37.68,417,2025-07-07T07:15:34
760,4,Misc Item 760,208.49,392,2025-01-24T12:44:03
761,1,Fashion Item 761,51.9,166,2025-01-07T16:46:33
762,2,Electronic Item 762,442.56,162,2024-12-20T13:22:10
763,2,Electronic Item 763,294.59,195,2025-03-10T07:36:00
764,3,Home Decor Item 764,11.58,10,2025-01-16T02:24:23
765,2,Electronic Item 765,34.66,191,2025-03-16T20:07:26
766,1,Fashion Item 766,23.76,472,2025-01-24T14:46:03
767,1,Fashion Item 767,394.55,20,2025-03-05T15:49:03
768,1,Fashion Item 768,367.77,175,2025-07-25T23:25:47
769,3,Home Decor Item 769,349.66,113,2025-01-19T17:02:01
770,1,Fashion Item 770,248.36,488,2025-08-21T05:01:34
771,1,Fashion Item 771,298.35,425,2025-08-14T22:19:10
772,3,Home Decor Item 772,159.17,369,2025-08-17T22:00:21
773,1,Fashion Item 773,226.89,325,2025-08-15T21:01:30
774,2,Electronic Item 774,88.04,225,2025-04-24T12:31:34
775,1,Fashion Item 775,193.8,437,2025-10-15T19:59:32
776,2,Electronic Item 776,91.97,194,2025-04-03T19:47:15
777,2,Electronic Item 777,243.02,170,2025-09-18T13:50:17
778,1,Fashion Item 778,431.52,373,2025-05-19T13:01:48
779,4,Misc Item 779,189.71,250,2025-06-22T07:35:00
780,4,Misc Item 780,496.27,63,2025-05-13T10:19:48
781,3,Home Decor Item 781,478.76,394,2025-06-01T12:22:08
782,3,Home Decor Item 782,327.2,474,2025-04-23T21:56:16
783,2,Electronic Item 783,339.83,357,2024-12-21T07:25:38
784,2,Electronic Item 784,342.13,130,2025-07-23T08:59:59
785,3,Home Decor Item 785,323.98,469,2025-05-14T16:26:41
786,2,Electronic Item 786,98.47,216,2025-09-03T15:22:53
787,2,Electronic Item 787,268.93,453,2025-05-15T09:35:05
788,3,Home Decor Item 788,462.54,445,2025-10-13T02:56:41
789,3,Home Decor Item 789,138.17,107,2025-05-07T19:42:20
790,1,Fashion Item 790,39.57,356,2025-04-27T11:48:36
791,3,Home Decor Item 791,89.46,191,2025-08-24T02:01:56
792,2,Electronic Item 792,408.11,95,2025-08-17T04:46:33
793,4,Misc Item 793,436.45,225,2025-01-10T08:11:19
794,1,Fashion Item 794,47.42,63,2025-07-09T04:35:00
795,2,Electronic Item 795,338.04,51,2025-11-23T04:42:01
796,2,Electronic Item 796,493.87,49,2025-08-10T11:54:20
797,2,Electronic Item 797,481.22,136,2025-03-23T13:41:36
798,1,Fashion Item 798,342.52,175,2025-06-18T22:11:59
799,2,Electronic Item 799,33.33,182,2025-06-11T03:16:33
800,3,Home Decor Item 800,444.55,71,2025-11-13T09:00:30
801,2,Electronic Item 801,311.08,337,2025-03-28T12:10:33
802,1,Fashion Item 802,320.85,482,2025-06-16T06:19:04
803,4,Misc Item 803,369.23,347,2025-04-13T22:25:11
804,3,Home Decor Item 804,398.01,178,2025-04-21T13:35:17
805,3,Home Decor Item 805,150.46,99,2024-11-28T01:42:39
806,1,Fashion Item 806,399.43,154,2024-12-17T10:56:38
807,4,Misc Item 807,243.67,276,2025-07-26T22:03:46
808,3,Home Decor Item 808,331.57,45,2025-10-03T15:05:21
809,4,Misc Item 809,384.32,112,2025-07-18T13:34:54
810,4,Misc Item 810,318.61,251,2025-10-11T18:48:23
811,2,Electronic Item 811,191.62,367,2025-05-15T07:06:53
812,1,Fashion Item 812,62.27,44,2025-10-01T03:40:40
